comment
[]
['呵呵']
"['身上', '好多', '水', '泪水']"
['动态']
"['牛', '逼']"
"['困死', '西西晕']"
"['外国人', '发言', '晚']"
"['希望', '下次', '睡觉', '土壤', '里']"
"['动态', '腹肌']"
['动态']
"['微信', '常散']"
"['各怀', '心事', '渐行', '渐远']"
"['想着', '难过']"
['女明星']
['固聊']
"['世界', '很小', '容不下']"
['离开']
"['动态', '吃瓜']"
['动态']
"['挺', '讨厌', '任何人', '想必', '讨厌', '任何人', '说', '做', '只会', '讨厌', '恨']"
['配']
[]
['听']
['信']
['玩加']
['想']
"['滚', '面壁']"
"['抱歉', '没能', '早点', '收到', '祝福']"
['听']
['朋友']
['配']
[]
['男']
"['互关互', '动态']"
['互关']
['互关加']
['滚']
['爱心']
['有病']
[]
['晕孙']
['动态']
[]
"['动态', '谢谢', '宝宝']"
"['动态', '谢谢']"
['神经']
[]
[]
['骂']
['唯关']
['动态']
"['动态', '评']"
"['我生', '以悦', '非为', '所困', '祝', '做', '天天开心']"
['动态']
"['小黑子', '虾头']"
"['天', '结束', '家']"
['动态']
['动态']
"['动态', '青受']"
['动态']
"['帅', '听歌']"
['动态']
"['动态', '评']"
"['听歌', '找']"
[]
[]
['歌单']
"['静静', '躺', '黑名单', '里', '网易', '云有', '二个', '关注', '五个', '说', '互关']"
"['聊天', '私']"
['听']
"['疑心', '太重', '身边', '无人', '真诚']"
"['耗尽', '期待', '不肯', '说', '再见']"
"['动态', '歌单']"
"['软弱无能', '十指', '相扣', '走', '街上']"
[]
['加油']
['加油']
"['祝', '地生', '会考', '加油']"
[]
['柬埔寨']
[]
['宝宝']
"['想', '发现', '分开']"
"['转身', '那一刻', '好像', '从没', '爱过']"
['网恋']
['动态']
['加油']
"['帝侵', '真土']"
['王者']
"['动态', '帅哥']"
"['搬', '砖', '搬', '砖']"
['动态']
[]
[]
[]
['动态']
"['拿捏', '小帅', '做', '气质', '女人', '听懂', '掌声']"
['动态']
"['死', '唸', '小学生', '生气']"
"['想', '死']"
"['听遍', '释怀']"
"['呲', '牙']"
['宝宝']
[]
"['中考', '照片', '拍', '丑', '想', '死', '可爱']"
"['天', '世界', '炸', '不用', '猜', '已帅', '炸']"
"['处', '个处']"
"['一群', '没用', '男人', '搜', '十一年', '没能', '姐动', '心']"
"['帅哥', '不理', '瓦', '妆', '化好']"
[]
[]
[]
['宝宝']
"['爱上', '不该', '爱', '有种', '命悬', '一线', '感觉']"
"['读书', '脸色', '班委', '摆', '脸色', '照样', '面子']"
[]
[]
"['青年', '私']"
"['处', '没卡过']"
[]
['上课']
[]
"['动态', '赞评', '捏', '大笑']"
"['动态', '吃瓜']"
"['我系', '真爱粉', '大哭']"
"['动态', '吃瓜']"
"['动态', '看粉', '牛']"
['动态']
['听']
"['动态', '看大', '帅哥']"
['广东']
[]
['钓']
['早安']
"['爱心', '爱心']"
"['选', '这棵树', '遮风挡雨', '枝', '深到', '四处', '遮阳', '想', '这棵', '树上', '吊着', '活该']"
['捏']
['朋友']
['爱心']
['犯贱']
"['不该', '一言不发', '眼睛', '太', '冷静', '我读', '不出', '真心']"
"['讨厌', '诋毁', '爱', '难听', '说不出口', '祝', '前程似锦', '永不相见']"
"['勇气', '评论', '区祝', '生日快乐']"
['动态']
"['真土', '大妈']"
"['帝侵', '滚', '谢谢', '捂脸']"
['生日']
['听']
['歌单']
"['爱情', '放弃', '友谊']"
['歌单']
['动态']
['配']
[]
['支持']
['土']
['滚']
['歌单']
"['常散', '真土']"
['动态']
['配']
['歌单']
['丢人']
['固听']
['朋友']
"['始于', '止', '分开', '天', '希望', '中考', '复合', '真的', '再也', '没人', '能入', '眼']"
[]
"['歌单', '动态']"
['歌单']
"['丢', '撵']"
['配']
['固听']
[]
[]
['犯贱']
['儿子']
['闺女']
['犯贱']
['犯贱']
"['天天', '评论', '区发', '一堆', '没用', '玩意']"
['聊']
['动态']
"['水星', '逃逸', '速度', '意味着', '逃离', '愿意', '希望', '吸引', '轨迹']"
['动态']
[]
"['为啥', '大妈']"
['动态']
['朋友']
['扩列']
"['说', '八', '容纳', '容量', '太小', '廉价', '玻璃杯', '失去', '寂寞', '相比', '破裂', '疼痛', '忍受', '太', '脆弱', '错']"
"['下次', '说', '爱']"
['哈哈哈']
"['天天开心', '好好', '吃饭']"
['动态']
[]
"['宝宝', '动态']"
"['下次', '说', '爱']"
['动态']
"['字母', '很长', '傻子']"
[]
[]
[]
['楼']
