comment
"'太', '好听'"
"'最爱', '见面'"
"'青春', '真的', '总', '留点', '遗憾'"
"'大部分', '感觉', '至上'"
"'生活', '想象', '想象', '糟', '脆弱', '坚强', '超乎', '想象', '脆弱', '一句', '话', '泪流满面', '发现自己', '咬着牙', '走', '很长', '路'"
"'我要', '做', '事', '后悔'"
"'前任', '回头', '松开', '现任', '手'"
"'曾几何时', '梦到', '远远', '看着', '妳', '想', '接近', '做', '不到'"
"'前任', '回头', '松开', '现任', '手'"
"'三年', '前', '百口莫辩', '绿茶', '三年', '百口莫辩', '怨妇'"
"'无所谓', '受伤害'"
"'满朝公', '卿夜', '哭', '明明', '哭', '夜能', '哭', '死', '董卓', '否'"
"'说', '不好', '听', '全盘接受', '黑红', '红', '哈哈哈'"
"'评价', '不好'"
"'生活', '逼', '疯', '逼', '疯', '反正', '黑红', '红'"
"'祝', '疯得', '开心', '疯得', '疯得', '真诚'"
"'希望', '影响', '伤害'"
"'真的', '没想', '信'"
'好听'
"'风吹', '一页', '轮到', '爱'"
"'期中', '考', '不好', '不到', '学校', '不到'"
"'转', '朋友圈'"
"'保家卫国', '男儿', '强'"
"'毕业', '再也', '不到'"
'喜欢'
"'人生', '向前', '走', '远'"
"'谢谢', '大师', '流泪'"
"'朋友', '听到', '首歌', '挺', '好听', '喜欢', '好感', '聊天', '隔三差五', '始终', '没说', '出口', '想', '起晚', '没发', '信息', '会发', '感觉', '怪怪的'"
'很棒'
"'早睡', '两个', '小时', '错过', '重要', '消息'"
"'感悟', '甚深'"
"'旅行社', '社歌'"
"'摸摸', '摸摸', '摸摸', '摸摸', '摸摸', '摸摸', '摸', '摸摸', '摸摸', '摸摸', '摸摸', '摸摸'"
'好听'
"'正', '一曲', '肝肠', '断', '天涯', '觅', '知音'"
"'莫名其妙', '孤独感', '凉凉'"
"'想', '说', '女孩', '真的', '在意', '男孩', '外貌'"
"'东莞', '东站', '挤满', '回家'"
"'家乡', '两鬓', '斑白'"
"'爱', '女孩', '人母'"
"'回家', '路', '充满', '泥泞'"
"'我见', '彩虹', '灿烂'"
"'儿时', '风筝', '白云'"
"'寻找', '丢失'"
"'干嘛', '尼'"
"'哈哈哈', '确实'"
"'为啥', '评论', '里', '爱情', '词', '多样', '指', '爱情'"
"'时代', '车水马龙', '真的', '喜欢'"
"'喜欢', '喜欢'"
"'左手', '右手'"
"'大拇指', '这划', '大拇指'"
"'放', '放'"
"'太漂亮', '不配'"
"'左手', '右手'"
"'先是', '抑郁', '确诊', '癌症', '情绪', '健康', '真的', '太', '重要', '希望', '好好'"
"'放开', '世界'"
"'好好', '爱'"
'加油'
"'断掉', '最好', '过程', '哭', '笑', '人生', '缘起缘灭', '随缘', '好好', '奋斗', '未来', '无限', '觉醒', '时刻'"
"'选择', '陪', '吃苦', '是因为', '不懂事', '吃苦', '真的', '爱'"
"'唱功', '不错', '编曲', '大众化'"
"'多年', '看清', '永远', '说不完', '负担', '成', '那杯', '热过', '牛奶', '记忆里', '挥之不去'"
"'哥们儿', '大逼斗', '不配'"
"'岁晚', '癌'"
"'真心', '找个', '男友'"
"'入', '心', '怎能说', '忘', '忘动', '情', '怎能说', '放', '放'"
"'互关', '滴滴'"
"'中亚', '维吾尔', '自治区'"
"'太', '喜欢', '掉', '眼泪'"
"'陌生人', '这句', '话', '分手', '爱', '女孩', '上心', '喜欢', '敷衍', '性格', '加在', '身上', '跟着', '受累', '希望', '更好', '生活', '重来', '真想', '好好', '爱'"
"'这句', '话', '深有体会', '爱人', '扶持', '学业', '工作', '状态', '变'"
"'到时候', '想', '听', '故事', '分享', '经历'"
"'喜欢', '朋友', '拿下', '心情'"
"'首歌', '唱过'"
"'喝多', '打电话', '哭', '稀里哗啦', '说', '两个', '小时', '睡醒', '一看', '通话记录', '通话', '秒'"
"'快乐', '方式', '多种', '见到'"
"'喜欢', '执念', '终归', '好好', '爱', '心', '心'"
"'不饱家', '爱', '姑娘', '可爱'"
"'喜欢', '执念', '好好', '爱', '心心'"
'大哭'
'皆'
"'却没能', '放下'"
"'好听', '重点', '推荐'"
"'姚佳', '本科', '带给', '幸福', '本科', '实在', '太多太多', '研究生', '毕业', '娶', '爱上', '带给', '幸福', '耽误'"
"'歌词', '平平'"
"'伤', '太深', '分不清', '喜欢', '执念'"
"'努力', '终会', '回报', '慢慢', '发现', '努力', '回报', '距离', '中考', '多天', '看着', '考试', '变化', '成绩', '差', '真的', '焦虑', '焦虑', '慢慢', '好像', '越来越', '看不清', '感觉', '前途', '真的', '遥远', '真的', '焦虑', '死'"
'加油'
"'加油', '陌生人'"
"'备考', '好累', '焦虑', '每次', '努力', '得不到', '回复', '想', '放弃', '焦虑', '焦虑', '想', '放弃', '不想', '学了', '真的', '不想', '半途而废', '真的', '焦虑', '希望', '月', '得偿', '所愿', '希望', '焦虑', '转化成', '动力'"
"'删除', '两次', '加', '依旧', '帮忙', '惊恐', '惊恐', '想', '选择', '不想', '消息', '交集'"
'加油'
"'为啥', '评论', '说'"
"'加油', '陌生人'"
"'二十八个', '八个', '地名', '七个', '五个'"
'理想'
"'听', '网易', '云', '故事'"
"'到时候', '隧道', '通了', '台湾'"
"'回', '消息', '想'"
"'四年', '走'"
"'三百块', '钱', '转身'"
'耍酷'
"'删', '好友', '意义', '意义'"
'真的'
"'三个', '字意', '难平'"
'豁'
'不错'
"'失去', '两个', '亲人', '妈妈', '面前', '落泪', '家', '顶梁柱'"
"'一块儿', '玩', '当面', '问', '删', '加回来', '大哭'"
'好听'
'删'
'好听'
"'教会', '东西'"
"'删', '想起'"
"'删', '关系', '东西', '全删', '包括', '特别', '好友', '流泪'"
"'昨天', '告别', '期待', '明天', '到来'"
"'不想', '做', '舔', '狗'"
"'世界', '太小', '一点点', '难过', '困住', '好久', '哀伤', '哀伤', '哀伤'"
'吃'
"'三年', '感情', '现实', '打败', '大哭', '岁', '赌注'"
'好听'
"'太笨', '读', '懂'"
"'问过', '爱上你', '喜欢', '真的', '狠狠', '吃醋', '真的', '难过', '真的', '快乐', '真的', '钟意', '真的', '想', '一辈子', '真的'"
'真的'
"'再也', '不见'"
"'作', '提', '分手', '好烦', '小韬', '好想你'"
"'身边', '双', '温柔', '眼睛'"
'好听'
'伤感'
"'适合', '旅行', '听'"
"'歌', '适合', '高速公路', '听', '耍酷'"
"'有缘分', '不够'"
"'练', '体育', '一个月', '练猛', '想', '证明', '差向', '老师', '家长', '证明', '说', '不行', '说', '那块料', '料', '相信', '肯吃苦', '成绩', '成绩', '有起色', '受伤', '老天', '真的', '打击', '普通人', '放弃', '还会', '坚持下去', '相信', '上岸', '只能', '不行'"
"'删除', '死心', '删除', '舍不得', '呲', '牙'"
"'好听', '好听'"
"'真的', '满分', '歌', '好听'"
"'并非如此', '爱情', '幸福'"
"'我用', '孤独', '脚步', '丈量', '晚风', '味道'"
"'并非如此', '时代', '所有人', '快乐', '钱'"
'错'
'感想'
