comment
"'还好', '还会', '从前', '爱', '笑'"
"'尝试', '忘记', '遇见', '眼神', '总会', '夹杂着', '爱意', '想藏', '藏不住'"
"'结束', '拒绝'"
"'故事', '早已', '结束', '想', '续写'"
"'回忆', '里', '翘课', '早恋'"
"'走', '慢点'"
"'冷冰冰', '态度', '早就', '答案'"
"'离别', '尽头', '相识', '意义'"
"'再也', '不想', '提起', '那段', '失落', '透顶', '时间'"
"'说', '长得', '丑', '男生', '永远', '体会', '不到', '主动', '我妈', '还给', '做饭', '我爸', '遛狗', '幸福', '想', '暂时', '那份'"
"'洗澡', '放歌', '是因为', '喜欢', '听上', '厕所', '手机', '是因为', '无聊', '睡觉', '侧面', '是因为', '舒服', '坐车', '靠窗', '是因为', '欣赏', '沿途', '风景', '拜托', '十几岁', '故事'"
"'爱', '不该', '伤人', '冰块'"
"'再也', '不想', '提起', '那段', '失落', '透顶', '时间'"
"'花到', '花期', '自会落', '缘分', '耗尽', '会散'"
"'困', '回忆', '里', '嘱咐', '往前走'"
"'幸福', '路上', '垫脚石'"
"'真心', '就行了', '忘', '帅气'"
"'听', '日语', '版本', '倦', '鸟失', '归期', '好像'"
"'对不起', '有用吗', '对得起', '很难'"
"'说', '喜欢', '主动'"
"'回忆', '惩罚', '最好', '方式'"
"'甘心', '做', '朋友', '不想', '做', '短暂', '恋人'"
'猜不透'
"'心脏', '骤停'"
"'冰', '万年', '不化', '冰', '火', '永远', '不败', '火'"
"'同一个', '世界', '我念', '忘我'"
"'爱', '人别', '爱太满'"
"'说', '爱', '想', '听'"
"'短暂', '喜欢', '遗憾'"
"'别哭', '不爱'"
"'做个', '无心', '做', '神', '为情所困'"
"'回忆', '相依为命'"
"'距离', '问题', '问题', '心'"
"'真的', '有人', '发着', '呆', '不做声', '哭'"
"'删', '有手', '抖'"
"'抓不住', '东西连', '伸手', '多余'"
"'对不起', '有用吗', '对得起', '很难'"
"'回忆', '惩罚', '最好', '方式'"
"'首歌', '年度', '最爱', '哈哈哈哈', '说', '听', '首歌', '歌词', '代入', '好像', '歌词', '里', '美好', '画面', '浮现', '脑海', '好像', '回忆', '脑子里', '溢出', '克制', '住', '大步', '往前走', '回头', '长路', '漫漫', '漫漫', '慢慢', '未来', '路', '慢慢', '走', '小红花'"
"'暗恋', '对象', '体验'"
"'回忆', '惩罚', '最好', '方式'"
"'扣', '喜欢', '主动', '找'"
"'说', '喜欢', '主动'"
"'甘心', '做', '朋友', '不想', '做', '短暂', '恋人'"
"'第一次', '见面', '盛夏', '探出', '窗子', '笑', '开怀', '肆意', '阳光', '撒', '身上', '一束', '救赎'"
"'死', '真的', '解脱'"
'猜不透'
"'痛苦', '字', '爱'"
"'想', '聊天记录'"
"'掩饰', '惊鸿一瞥', '慌张'"
"'走', '慢点'"
"'喜欢', '班', '小子'"
"'想', '聊天记录'"
"'回忆', '里', '翘课', '早恋'"
"'感动', '心', '猜不透', '有没有'"
"'喜欢', '嬉闹', '内心'"
"'冷冰冰', '态度', '早就', '答案'"
"'离别', '尽头', '相识', '意义'"
"'再也', '不想', '提起', '那段', '失落', '透顶', '时间'"
"'困', '回忆', '里', '嘱咐', '往前走'"
"'喜欢', '两次'"
"'回头', '回头', '失望'"
"'花到', '花期', '自会落', '缘分', '耗尽', '会散'"
"'幸福', '路上', '垫脚石'"
"'真心', '就行了', '忘', '漂亮'"
"'公布', '恋情', '永远', '机会'"
"'作', '妈', '看不出来', '喜欢'"
"'放心', '记住', '公式', '随便', '一套', '初中', '没学', '记得', '不折分'"
"'回头', '说'"
"'不想', '听', '情话', '想', '听', '心里话'"
"'听', '一遍'"
"'回头', '说'"
'开门'
"'打卡', '打卡'"
'祝你好运'
"'加油', '天后', '一同', '上岸'"
"'面', '无表情', '装', '擅长', '先', '转身', '落泪'"
'天后'
"'分分合合', '太', '所有人', '悄无声息', '散'"
"'中考', '放弃', '多学', '一点多', '考', '一点', '分', '多一点', '希望', '太', '压力', '心态', '重要'"
"'爱', '爱'"
"'希望', '永远', '陪', '身边'"
"'喜欢', '一种', '心意', '索要', '关系', '大声', '告诉', '喜欢', '想', '传达', '心意', '道德', '绑架', '选择', '权利', '希望', '知晓', '心意', '往后', '遭遇', '人生', '低谷', '时', '轻易', '怀疑', '至少', '有人', '魅力', '吸引', '心动', '告白', '自尊', '允许', '卑微', '爱', '遇见', '幸运'"
"'肯定', '某人', '手刷成', '伤感', '文案'"
"'爱是', '无解', '命题', '最终', '答案'"
'谢谢'
"'向前走', '回头'"
"'遥远', '回忆'"
"'爱上', '过后', '哭', '哀伤', '哀伤', '哀伤', '哀伤', '哀伤', '哀伤', '哀伤', '哀伤', '哀伤'"
"'加油', '加油'"
"'安', '警官', '新年快乐', '难过'"
"'安欣', '上层', '上层', '少', '非'"
"'问', '喜欢', '说不出来', '明白', '吵架', '愿意', '爱'"
"'少年', '心动', '仲夏夜', '荒原', '割', '完烧', '长风', '一吹', '野草', '天木', '苏里'"
"'杜会珍', '我爱你'"
"'爱上', '过后', '哭'"
"'别翻', '评论', '找', '影子', '抱抱'"
"'新', '表白', '方式', '梅子', '熟'"
"'听到', '名字', '时会', '想起', '短暂'"
'冷冰冰'
"'誓言', '抹', '互不', '相见'"
"'话', '听', '开心', '永远', '信'"
"'季节', '也许', '会爱上', '花'"
"'思念', '枷锁', '笼牢'"
"'无所', '吊谓', '装', '擅长', '转头', '掉', '眼泪'"
"'也许', '幽灵'"
"'本王', '回来', '哈哈哈哈'"
"'闭口不谈', '眼泪', '留进', '肚子', '里', '心事', '留给', '当成', '秘密'"
"'有缘', '下次', '再见'"
"'次次', '丢下', '问题'"
"'回忆', '惩罚', '最好', '方式'"
"'文字', '真能', '共情', '心疼'"
"'发生', '网恋', '遇见', '一位', '女孩', '两个', '想处', '几个', '月', '见面', '时', '同班同学', '提出', '真正', '请求', '处', '对象', '请求', '拒绝', '说', '几次', '同意', '悲惨', '故事'"
"'慈悲', '福气', '跟着', '跑'"
"'慈悲', '人越', '有福气'"
"'慈悲', '度量'"
'生活'
"'真正', '享受', '生活'"
"'人定', '最好', '方法', '做人', '想到', '知足常乐'"
"'很久', '见面', '忘记'"
"'喜欢', '长得', '好不好', '声音', '好不好', '听', '时刻', '心动', '感觉'"
"'错过', '不愿', '主动'"
"'回忆', '帮', '加', '分'"
"'背影', '脑海', '里'"
"'学校', '很小', '偶遇', '十几次', '相信', '巧合'"
"'女生', '坐在', '心', '碎', '咯'"
"'学校', '见面', '擦肩而过'"
"'问', '喜欢', '形容'"
"'路过', '可惜', '好像'"
"'体育课', '光明正大'"
"'回头', '视线'"
'男神'
"'哭', '真的', '喜欢'"
"'小时', '分钟', '秒', '每一秒', '想'"
"'消息', '一响', '希望'"
"'长', '一张', '出众', '脸', '留不住', '暖', '昧', '跳动', '眼'"
"'说', '一句', '话', '开心', '一整天'"
"'对视', '闪躲', '背影', '回头', '暗恋'"
