comment
"['初二', '长得', '黑丑', '胖', '没人', '想理', '看着', '像斤', '猪', '减肥', '减不', '嘲笑', '初一', '受过', '众星捧月', '感觉', '踩', '烂泥', '里', '孤立', '排挤', '黑锅', '侠', '昧着良心', '人民', '服务', '班长', '想', '自私', '说', '不想', '班级', '服务', '想', '自信', '说', '做', '做', '不到', '学习', '办法', '达尔文', '帮']"
['上岸']
"['小小', '世界', '开心', '至上']"
[]
"['早睡', '乖乖']"
"['喜欢', '女生', '做', '恋人', '原则']"
"['那会', '超酷']"
"['选择', '天天', '见面', '资格']"
"['太', '记得', '情感', '结婚', '难过']"
['谢谢']
"['一站', '幸福']"
"['蒲公英', '哪有什么', '约定', '风一', '吹', '散']"
[]
['好家伙']
['死心']
['动态']
"['再见', '蒲公英', '谣言']"
"['情况', '坏']"
"['晚上', '俩', '草莓', '好开心', '喔']"
"['青春', '几年', '一年', '青春', '花费', '身上', '想想', '真', '值得']"
"['真的', '下定决心', '分开', '说', '短暂', '结束', '转身', '走', '放不下']"
[]
"['青春', '伤痕']"
"['青春', '伤痕']"
"['总', '说', '开心', '至上', '情绪', '哪有']"
"['独行', '天天开心']"
[]
"['四年', '表白']"
"['进化', '成', '更好']"
"['计划', '爱', '有人', '超过']"
['好听']
"['进化', '成', '更好']"
"['出息', '加油']"
"['讨厌', '游戏', '冷落']"
"['早点', '睡觉']"
"['停停', '停', '别往', '下滑', '听', '说', '天气', '凉', '记得', '穿衣服', '天热去', '衣', '记得', '喝', '热水', '洗', '头', '吹干', '生病', '吃药', '记得', '吃饭', '一点', '少', '抽烟', '少', '喝酒', '少', '熬夜', '想', '说', '笑', '真的', '好看', '滑走', '整天', '关心', '开心']"
"['李', '明送', '一张', '会员', '礼品', '卡快', '祝福']"
"['相处', '多月', '时间', '走', '早已', '停', '月', '早', '一点', '相遇', '早点', '可惜', '好久好久', '没聊', '过天', '想', '找', '字', '撤回', '说', '句', '绝情', '照顾', '歌', '听', '再见']"
"['练科', '二', '希望', '驾照', '拿到', '手']"
[]
"['好好', '听']"
"['高考', '加油', '心态', '放松', '尽力']"
[]
[]
[]
['加油']
"['青春', '伤痕', '啊啊啊', '懂', '太会', '写']"
"['快乐', '更胜一筹']"
[]
"['分开', '说', '总比', '时', '摆烂', '总比', '浑浑噩噩', '结局', '不好', '总得', '拼', '成功', '认', '不想', '努力', '拼', '层次', '差异', '被迫', '分开', '希望', '明年', '后悔', '好好', '读书', '结局', '暗淡', '成功']"
"['明白', '我下', '一步', '走']"
"['希望', '一张', '底牌', '强大', '内心']"
"['明年', '高考', '高二', '成绩', '真的', '五百多', '分', '拉', '一百分', '想', '考', '大学', '走', '远', '我差', '真的', '好多', '愿意', '放弃', '走', '不到', '太', '美好', '经历', '想走到', '努力', '拼', '四百多', '天']"
"['喔', '宝宝']"
['向阳']
"['看不到', '未来', '回', '不到']"
"['总以为', '想开', '静下来', '难过']"
"['明明', '非', '说', '唯一']"
"['放不下', '早已', '找到']"
['遗憾']
"['幸福', '豆腐脑', '咸有', '甜', '反正', '稀碎']"
"['站', '人群', '中', '方向', '一眼', '慌']"
['抱抱']
"['可惜', '听', '林俊杰', '歌', '懂']"
['在意']
"['河南', '老乡', '加油']"
"['特别', '特别', '喜欢', '首歌']"
"['我会', '一位', '人民', '教师']"
"['青春', '过半', '遗憾']"
"['谢谢', '宝宝', '比耶']"
"['真的', '难过', '难过']"
['交朋友']
[]
['真的']
"['这颗', '破碎', '心', '伤害']"
"['那天', '舍不得', '只能', '装作', '潇洒', '离开', '分开', '最好', '反反复复', '感情', '理解', '爱', '擅长', '口是心非', '希望', '察觉', '伤害', '应承', '重要性', '样子', '爱', '释怀', '选择', '逃避', '发誓', '再也', '做', '傻事', '承诺', '抹']"
"['那天', '晚上', '梦到', '梦里', '好开心', '可惜', '走散', '流感']"
"['不信', '眼睛', '挺', '鼻子', '不白', '皮肤', '暴躁', '发疯', '样子', '信', '所说', '喜欢']"
"['说', '难听', '戳', '软肋', '瞬间', '掉', '眼泪']"
['大骗子']
"['走', '一步', '远离', '舍不得']"
"['高考', '上岸']"
"['青春', '伤痕']"
['抱抱']
"['总', '说', '开心', '至上', '情绪', '哪有']"
"['消失', '生活', '里']"
"['主动', '找', '喜欢']"
[]
"['早该', '想到', '这天', '一路']"
"['解脱', '痛苦']"
"['短暂', '陪伴', '永恒', '痛']"
"['短暂', '陪伴', '永恒', '痛']"
"['顺路', '走', '天亮']"
"['短暂', '陪伴', '算是', '奖励', '惩罚']"
"['走', '四季常青', '树']"
"['本书', '结局', '读', '两遍', '结局']"
"['想', '一万遍', '感觉']"
"['说', '唯独', '谎言', '留给']"
"['梅子', '熟时', '乍', '知春去', '始觉', '情深']"
"['不理', '难受']"
"['考上', '高中']"
"['诅咒', '爱', '影子']"
"['假装', '无所谓', '发现', '真的', '不在乎']"
"['希望', '一张', '底牌', '真诚']"
['好听']
"['想', '跟你走', '抓紧', '说', '舍不得']"
"['陪', '一根']"
"['学习', '不好', '长', '好看', '原生', '家庭', '不好', '生活', '光亮']"
"['加油', '祝', '中考', '顺利']"
"['想', '跟你走', '抓紧', '说', '舍不得']"
"['没用', '想']"
[]
"['流泪', '不好', '就业', '想', '选', '英语专业', '师范', '方向']"
"['双向', '奔赴', '爱情', '真的', '幸福', '开心', '身边', '爱', '感觉', '幸福']"
['流泪']
[]
"['陪', '一根']"
['意难平']
"['希望', '提', '难受']"
"['陪', '一根']"
['青春']
"['眼睛', '擦亮', '遇见']"
['选']
['选']
"['一万三千', '零', '评论']"
"['顺其自然', '问题', '答案', '每一件', '事', '如愿']"
['好想你']
"['真的', '奇怪', '辜负', '永远', '反省']"
['大哭']
"['追求', '喜欢', '后悔', '勇敢', '喜欢', '表白', '一个月']"
['开开心心']
['加油']
"['青春', '伤痕', '诋毁', '埋', '心底']"
"['我会', '考上', '江警']"
"['全是', '事', '疲惫', '无奈', '很累', '生活', '放过', '放过']"
"['喜欢', '合适', '重要']"
"['记住', '咯']"
"['五十天', '加油']"
